Id,Category,Tweet
640944405311029248,positive,"'Isaac Newton was only 23 when he discovered gravity'  Man, Messi was 22 when he won his 1st Balon d'Or.."
640960497341218817,neutral,*talking to Gunny about who's playing tomorrow*  Me: Messi and then some Mexicans that you don't know  Gunny: that's okay. I like Mexicans
640976514834542592,neutral,Sum chelsea fans in their dreams believe Hazard is the 3rd best player in the world afta Messi and Ronaldo. Not sure they've heard of Muller
641032389288787968,positive,"Messi, I'll see you tomorrow don't worry"
641060494430699520,positive,MAGICAL MARCH - With 48 goals in 42 official matches the month March is now Messi's BEST MONTH in his Barcelona career
641115158887051264,positive,im just excited to see messi tomorrow
641189029950672900,neutral,"He can't dribble cos in Spain (like many EU countries), dribbling is seen as disrespectful, he has to play 2nd to Messi..."
641255622776741889,neutral,Regionals: Pedro to miss Messi: The latest stories from Tuesday's regional newspapers as Pedro says he is going to miss former team-m...
641282176135360512,neutral,Not Available
641288744797138944,positive,Have uni tomorrow morning but need to say bae Messi tonight. its my drug.
641299590021562368,positive,Going to see Messi the magician play in November! #Campnou https://t.co/gl1iY9XZ7f
641350840784023553,positive,And people still doubt @WayneRooney  absolutely comical. He may not be Ronaldo and Messi but he's our best player by a mile
641363371145588736,neutral,2nd time having ronaldo and Messi .... Plus a cheeky hazard on the bench !! @Castro1021 @TheReevHD @Nick28T http://t.co/4FlPAPpqnk
641366810193883136,positive,Messi will now attempt to break Telmo Zarra's record on 22 November when Barcelona face Sevilla at the Camp Nou
641436853879599104,positive,"@Badandy538_ At the end of the day,  we're talking about great players so any argument against may sound like nitpicking. Messi is GOAT tho."
641440575489765376,neutral,The Nats may have sucked again but now Messi is on TV and Colbert is back in an hour so it could be so much worse.
641441420893515776,positive,Messi may be the best player in the world but Chicharito is the best player in the universe #ChichaDios @CH14_ http://t.co/BbPKl2CfGj
641444474254716928,positive,"he was level ffs! also, he may be a problem child but no Argentine forward links with Messi better than Tevez."
641450526723448832,positive,the crowds gonna go crazy when Messi comes in for the 2nd half
641453060263272448,neutral,Not Available
641453765657276416,neutral,"Messi slips on sod laid over turf. Grass pitches all over US, this is stupid &amp; dangerous. Glad Kun has sat the first half. #MCFC"
641454276854857728,negative,"If Messi gets injured tonight, Dallas won't exist tomorrow. https://t.co/9JlZf9f5Lh"
641455900096598016,neutral,Messi needs to show up more in the 2nd Half. #mexicovsargentina
641467448055611393,positive,"Okay, I can see how you may not like lebron or Tom Brady but not Messi..this guy has nations on his back."
641467823424978944,positive,"12:26am and we've got US Open Drama, Colbert's debut, and Messi just scored a sick goal for Argentina.  All Live/1st run now."
641467903150194688,positive,And that is why messi is the best in the world. Good game though. Now to wait till October 10.
641469128990191616,positive,"And Argentina say Messi does nothing for the national team??! That goal was just magical Messi time as usual, c'mon! XD"
641469238968893440,neutral,"Somebody get a mustache, a fake birth certificate and get Messi signed up for the US on October 10th, please."
641469365360066561,negative,Ok guys for the 3rd time MESSI WAS OUT OF PLACE THAT WASNT SUPPOSE TO BE A GOAL
641469875685163008,neutral,So according to my 12th Grade English teacher Messi has now tied the game up? Can anyone confirm this?
641471152347480065,neutral,@randomhero23 because they did not reply the play as much. 2nd time Messi scores a goal on Mexico like that
641478710017716224,positive,Very proud of that 2nd goal from Mexico! Even tho they didn't win (nothing new) props to Messi for the last min goal http://t.co/MMbK3Z706L
641497788979789824,neutral,APOEL can become the 24th different opponent in UCL against which Messi has scored at least 1 goal. He has faced 31 teams in total
641507686773714944,neutral,Messi and Barcelona are preparing for the league game against Osasuna at the Camp Nou this Sunday (kick-off 17:00 CET)
641511064186650624,neutral,Luis Enrique looks set for a defeat if he calls Messi and Mascherano for training straight on Friday Just one day before the game
641513432664121344,neutral,Not Available
641519422708969472,neutral,"In 2 days Barcelona will play the 1st UCL group stage game of the season, at home vs APOEL. It will be Messi's 31st opponent in Europe"
641521840352063488,positive,Not Available
641537106511204352,positive,Messi has registered back-to-back hat-tricks (3+ goals) for Barcelona for the 3rd time in his career
641558735698153472,negative,Sometimes I just feel sorry for messi and cr7 that such immense talents may not add the world cup to their laurels....fuck!!!
641558874085003264,neutral,@TeamMessi May i have permission to use this photo of Messi holding the case I designed? http://t.co/OJpKZ9qWga Ta! http://t.co/48IJDs944Q
641567256338542592,neutral,"LVE | Messi playing his 16th game against Getafe. So far, he has been directly involved in 21 goals (13 scored, 8 assisted)"
641575729881292800,positive,@Fraudiesta I agree with Messi being 3rd but my top 3 would be:  1.Hazard 2.Suarez 3.Messi
641596707495673857,positive,But Messi made the former premier league champions look like a group of 11 lads at goals  https://t.co/fAPDWwbX0d
641605871286358020,neutral,"International Break Recap: Neymar, Messi, Rafinha score on Tuesday: Tuesday night was a good one for the Barcelona internationals tha..."
641624971861602304,neutral,"Messi and Barcelona will resume La Liga action with a traditionally tricky trip to Real Sociedad (Sunday, kick-off 21:00 CET)"
641632988048953344,neutral,Top 3 players in the world? Has to be: Suarez/Ronaldo/Messi.  Only reason Messi is 3rd is because he's not proven in EPL. La liga is poor
641639275054931968,neutral,"You may dislike either Messi or Ronaldo, but you can't dislike Zlatan."
641664395236536321,neutral,Not Available
628795414175571968,positive,Today is Metlife. Jesus is coming back its the 2nd Easter. All wars have ended &amp; ceased fire in the stadium. We all gained superpowers.
628795565350998017,neutral,Sigh otra MetLife is tomorrow and I'm not going ://
628797247287758848,positive,Wish I was going to MetLife tomorrow
628798619072663552,positive,"Thank you to all the fans who stood there for hours in the rain waiting for us, you were a fantastic audience , cya tomorrow at metlife"
628802795768918016,positive,how can I go to sleep when I was just twerking in my bathroom because of MetLife tomorrow
628818042030460928,positive,@Harry_Styles goodnight babe hope you are resting up and feeling well and I hope you have loads of fun at MetLife tomorrow
628824711842037760,positive,@NiallOfficial hope you have a nice day tomorrow at MetLife :)
628824893338091520,positive,@taylornation13 My #WildestDreams came true when I saw you &amp; @taylorswift13 make magic at MetLife on July 10th!
628858362357116928,positive,if your going to MetLife tomorrow.. HAVE FUN
628915672878223361,negative,@thehatprincess because it's August 5th and someone threatened to kill harry today at MetLife
628916952895885312,negative,@itssabrinagable some acc on twitter which is now suspended claimed tht he'll be killing harry on aug 5 at metlife
628944539429011456,positive,I wish I was going to MetLife tonight but I'm not upset about it cause I'm going to Baltimore on Saturday....
628968320851660800,negative,@bestdittyvideos ok so someone on Twitter said she was going to kill Harry at my concert on August 5th at MetLife. Her account got suspended
628986193049481216,negative,Not Available
629015048330084352,positive,To all my ladies going to MetLife tonight  - may you be lucky enough to have something insane happen at your show! Have so much fun! XOXO
629048170333405184,positive,"@noshoesnation 11th KC show, 6 different states! Would love to get my No Shoes Nation flag signed for my 20th birthday! See you at MetLife!"
629048875156959232,positive,"Okay going to bed now, hope i can sleep this time ! Goodnight xx i'll see what happened at Metlife tomorrow!! Have fun y'all!! X"
629051270528172032,neutral,i wish you was at MetLife:( https://t.co/pmy4uNecTI
629062416454823936,neutral,me: *pretends MetLife isn't happening tonight or tomorrow night because i'm not there*
629079742944309248,neutral,Okay given the fact that there was a shooting at pnc on Monday night I'm a lil scared for MetLife everyone be safe
629080987000025088,positive,@b_petty14 Thanks for taking the time to sign my hat on sunday. Wish you nothing but the best man! P.S. See you at Metlife this weekend!
629085690031153156,positive,I want to stay up to see what happens at metlife tonight but I have to wake up so early for class tomorrow ugh
629089564330721280,positive,ok y'all it's actually kind of good i didn't go to metlife bc i just got a call for my internship and i report tomorrow
629090978616483840,neutral,@hsdelevingne he had death threats in july (I think) but it was for tonight at MetLife.
629094944481935360,positive,"it's August 5 in MetLife stadium, stay safe Harry, thinking about you the whole night #HarryBeCareful"
629122586920685568,positive,New || Harry and Liam on stage at Metlife tonight! (August 5) #8 http://t.co/eqeTOivdgr
629170329609482240,neutral,Not Available
629172921035059200,positive,@OT4WWUpdates I posted some videos just now of some of the highlights of MetLife! I will post more tomorrow when I go through everything!
629183719966949377,positive,goodnight I'll tweet more pictures tomorrow from MetLife oh by the way I love this boy SO MUCH http://t.co/VqINfrDw4A
629190773435703296,neutral,I'll upload the rest of my videos from MetLife tomorrow I'm dead.
629331648929222656,neutral,"Panoramas of the crowd/stadium last night at MetLife, August 5th (via insider @tatiana_eze) http://t.co/7vo6yjYxz7"
629374817012195328,neutral,@uanreckless @_Soma_MO Yeah I saw that. It looked looked like he was crying at MetLife and Tuesday on GMA as well...
629468138212601856,positive,@Blasian_Kiddd can't wait to see you out there sat night at MetLife big year from you
629476089837002752,neutral,I couldn't go to MetLife so I'm going to a concert on the beach tomorrow lol #MTVHottest One Direction
629493001249800192,neutral,if i wake up tomorrow and the boys still didnt tweet about metlife i will personally fly to the set of that video and make it happen myself
629527291035566080,positive,@StoryofEleanor_  a few of the pictures I personally took at MetLife on Wednesday. Tried getting you good pics of him http://t.co/oioURLfoQZ
629753926921945088,neutral,@CLoprestiWFAN Did I just hear Bowles say that the scrimmage at MetLife tomorrow is no longer a scrimmage?
629771742744039424,neutral,I may haven't been close to Louis at MetLife but he didn't seem unhappy at all
629789335123066880,positive,Looking forward to being at MetLife tomorrow for the #Jets Green and White practice/scrimmage
629791787448692736,neutral,Todd Bowles and players talk about what they're expecting from Saturday night's Green &amp; White practice at MetLife: http://t.co/JsjyJPfouL
629798295590666240,positive,"@Harry_Styles you are such an amazing person. THANK YOU for making me smile.  See you tomorrow at MetLife!  Please follow? xx 15,657"
629830157247885312,positive,"Remember live look-in tomorrow from MetLife on @nyjets &amp; JetsApp at 710 PM with player intros, individuals and your calls: 855-909-5483."
